id,timestamp,city,country,temp,feels_like,humidity,pressure,weather_summary,weather_detail,wind_speed,wind_deg,clouds,visibility,fetched_at,created_at
904,2025-07-16T06:41:59,Knoxville,US,23.59,24.43,93,1017.0,Mist,mist,0.0,0,0,3219,2025-07-16T06:41:59.738812,2025-07-16 06:41:59
889,2025-07-16T06:29:19,Salt Lake City,US,24.32,24.01,46,1013.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T06:32:49.902828,2025-07-16 06:32:49
888,2025-07-16T06:29:19,Salt Lake City,US,24.32,24.01,46,1013.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T06:32:48.938402,2025-07-16 06:32:48
881,2025-07-16T06:29:19,Salt Lake City,US,24.32,24.01,46,1013.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T06:31:24.035171,2025-07-16 06:31:24
899,2025-07-16T06:27:54,St Louis,US,24.03,24.89,92,1013.0,Clear,clear sky,0.45,317,0,10000,2025-07-16T06:32:59.918339,2025-07-16 06:32:59
898,2025-07-16T06:27:54,St Louis,US,24.03,24.89,92,1013.0,Clear,clear sky,0.45,317,0,10000,2025-07-16T06:32:58.862577,2025-07-16 06:32:58
886,2025-07-16T06:27:54,St Louis,US,24.03,24.89,92,1013.0,Clear,clear sky,0.45,317,0,10000,2025-07-16T06:31:29.390639,2025-07-16 06:31:29
903,2025-07-16T06:27:20,Knoxville,US,23.83,24.67,92,1017.0,Mist,mist,0.45,297,40,6437,2025-07-16T06:33:20.586055,2025-07-16 06:33:20
902,2025-07-16T06:27:20,Knoxville,US,23.83,24.67,92,1017.0,Mist,mist,0.45,297,40,6437,2025-07-16T06:33:07.073833,2025-07-16 06:33:07
895,2025-07-16T06:27:20,Knoxville,US,23.83,24.67,92,1017.0,Mist,mist,0.45,297,40,6437,2025-07-16T06:32:55.864027,2025-07-16 06:32:55
894,2025-07-16T06:27:20,Knoxville,US,23.83,24.67,92,1017.0,Mist,mist,0.45,297,40,6437,2025-07-16T06:32:54.862366,2025-07-16 06:32:54
891,2025-07-16T06:27:20,Knoxville,US,23.83,24.67,92,1017.0,Mist,mist,0.45,297,40,6437,2025-07-16T06:32:51.860855,2025-07-16 06:32:51
890,2025-07-16T06:27:20,Knoxville,US,23.83,24.67,92,1017.0,Mist,mist,0.45,297,40,6437,2025-07-16T06:32:50.863095,2025-07-16 06:32:50
884,2025-07-16T06:27:20,Knoxville,US,23.83,24.67,92,1017.0,Mist,mist,0.45,297,40,6437,2025-07-16T06:31:27.247844,2025-07-16 06:31:27
882,2025-07-16T06:27:20,Knoxville,US,23.83,24.67,92,1017.0,Mist,mist,0.45,297,40,6437,2025-07-16T06:31:25.116375,2025-07-16 06:31:25
901,2025-07-16T06:27:19,Austin,US,26.67,29.25,83,1014.0,Clouds,broken clouds,3.6,160,75,10000,2025-07-16T06:33:04.031131,2025-07-16 06:33:04
900,2025-07-16T06:27:19,Austin,US,26.67,29.25,83,1014.0,Clouds,broken clouds,3.6,160,75,10000,2025-07-16T06:33:03.014099,2025-07-16 06:33:03
887,2025-07-16T06:27:19,Austin,US,26.67,29.25,83,1014.0,Clouds,broken clouds,3.6,160,75,10000,2025-07-16T06:31:32.503086,2025-07-16 06:31:32
897,2025-07-16T06:26:37,Nashville,US,25.77,26.6,84,1015.0,Clouds,broken clouds,2.57,140,75,10000,2025-07-16T06:32:57.864188,2025-07-16 06:32:57
896,2025-07-16T06:26:37,Nashville,US,25.77,26.6,84,1015.0,Clouds,broken clouds,2.57,140,75,10000,2025-07-16T06:32:56.864212,2025-07-16 06:32:56
885,2025-07-16T06:26:37,Nashville,US,25.77,26.6,84,1015.0,Clouds,broken clouds,2.57,140,75,10000,2025-07-16T06:31:28.324160,2025-07-16 06:31:28
893,2025-07-16T06:24:35,Tokyo,JP,27.51,31.42,84,1015.0,Clouds,broken clouds,7.2,180,75,10000,2025-07-16T06:32:53.861618,2025-07-16 06:32:53
892,2025-07-16T06:24:35,Tokyo,JP,27.51,31.42,84,1015.0,Clouds,broken clouds,7.2,180,75,10000,2025-07-16T06:32:52.861559,2025-07-16 06:32:52
883,2025-07-16T06:24:35,Tokyo,JP,27.51,31.42,84,1015.0,Clouds,broken clouds,7.2,180,75,10000,2025-07-16T06:31:26.179692,2025-07-16 06:31:26
876,2025-07-16T06:01:15,Tokyo,JP,27.5,31.26,83,1015.0,Rain,light intensity shower rain,7.2,200,75,10000,2025-07-16T06:01:15.516706,2025-07-16 06:01:15
874,2025-07-16T06:01:13,Salt Lake City,US,24.18,23.83,45,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T06:01:13.369570,2025-07-16 06:01:13
877,2025-07-16T06:00:02,Knoxville,US,24.05,24.89,91,1017.0,Mist,mist,0.0,0,100,8047,2025-07-16T06:01:16.588531,2025-07-16 06:01:16
875,2025-07-16T06:00:02,Knoxville,US,24.05,24.89,91,1017.0,Mist,mist,0.0,0,100,8047,2025-07-16T06:01:14.444812,2025-07-16 06:01:14
880,2025-07-16T05:59:36,Austin,US,26.79,29.53,83,1015.0,Clear,clear sky,2.57,180,0,10000,2025-07-16T06:01:21.832900,2025-07-16 06:01:21
879,2025-07-16T05:59:30,St Louis,US,24.09,24.93,91,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T06:01:18.731012,2025-07-16 06:01:18
878,2025-07-16T05:56:32,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T06:01:17.661769,2025-07-16 06:01:17
869,2025-07-16T05:46:35,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:49:09.946819,2025-07-16 05:49:09
868,2025-07-16T05:46:35,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:49:08.946184,2025-07-16 05:49:08
855,2025-07-16T05:46:35,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:48:20.715779,2025-07-16 05:48:20
854,2025-07-16T05:46:35,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:48:19.721611,2025-07-16 05:48:19
841,2025-07-16T05:46:35,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:47:35.216734,2025-07-16 05:47:35
840,2025-07-16T05:46:35,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:47:34.290135,2025-07-16 05:47:34
827,2025-07-16T05:46:35,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:46:35.438704,2025-07-16 05:46:35
826,2025-07-16T05:46:35,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:46:35.028122,2025-07-16 05:46:35
865,2025-07-16T05:46:07,Tokyo,JP,27.66,31.4,81,1015.0,Rain,light intensity shower rain,7.2,200,75,10000,2025-07-16T05:49:05.945946,2025-07-16 05:49:05
864,2025-07-16T05:46:07,Tokyo,JP,27.66,31.4,81,1015.0,Rain,light intensity shower rain,7.2,200,75,10000,2025-07-16T05:49:04.942323,2025-07-16 05:49:04
851,2025-07-16T05:46:07,Tokyo,JP,27.66,31.4,81,1015.0,Rain,light intensity shower rain,7.2,200,75,10000,2025-07-16T05:48:16.715695,2025-07-16 05:48:16
850,2025-07-16T05:46:07,Tokyo,JP,27.66,31.4,81,1015.0,Rain,light intensity shower rain,7.2,200,75,10000,2025-07-16T05:48:15.710731,2025-07-16 05:48:15
837,2025-07-16T05:46:07,Tokyo,JP,27.66,31.4,81,1015.0,Rain,light intensity shower rain,7.2,200,75,10000,2025-07-16T05:47:31.215430,2025-07-16 05:47:31
836,2025-07-16T05:46:07,Tokyo,JP,27.66,31.4,81,1015.0,Rain,light intensity shower rain,7.2,200,75,10000,2025-07-16T05:47:30.213047,2025-07-16 05:47:30
823,2025-07-16T05:46:07,Tokyo,JP,27.66,31.4,81,1015.0,Rain,light intensity shower rain,7.2,200,75,10000,2025-07-16T05:46:31.437414,2025-07-16 05:46:31
822,2025-07-16T05:46:07,Tokyo,JP,27.66,31.4,81,1015.0,Rain,light intensity shower rain,7.2,200,75,10000,2025-07-16T05:46:30.438365,2025-07-16 05:46:30
815,2025-07-16T05:45:05,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:45:06.902320,2025-07-16 05:45:06
814,2025-07-16T05:45:05,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:45:05.913247,2025-07-16 05:45:05
805,2025-07-16T05:44:14,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:44:56.900412,2025-07-16 05:44:56
804,2025-07-16T05:44:14,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:44:55.996144,2025-07-16 05:44:55
811,2025-07-16T05:43:58,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:45:02.899036,2025-07-16 05:45:02
810,2025-07-16T05:43:58,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:45:01.899278,2025-07-16 05:45:01
807,2025-07-16T05:43:58,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:44:58.898723,2025-07-16 05:44:58
806,2025-07-16T05:43:58,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:44:57.897089,2025-07-16 05:44:57
861,2025-07-16T05:43:27,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:49:01.944559,2025-07-16 05:49:01
860,2025-07-16T05:43:27,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:49:01.319863,2025-07-16 05:49:01
847,2025-07-16T05:43:27,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:48:12.712794,2025-07-16 05:48:12
846,2025-07-16T05:43:27,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:48:11.818368,2025-07-16 05:48:11
833,2025-07-16T05:43:27,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:47:27.214793,2025-07-16 05:47:27
832,2025-07-16T05:43:27,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:47:26.291741,2025-07-16 05:47:26
819,2025-07-16T05:43:27,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:46:27.434265,2025-07-16 05:46:27
818,2025-07-16T05:43:27,Salt Lake City,US,24.22,23.85,44,1010.0,Clouds,overcast clouds,2.95,119,89,10000,2025-07-16T05:46:26.544772,2025-07-16 05:46:26
867,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:49:07.946641,2025-07-16 05:49:07
866,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:49:06.945780,2025-07-16 05:49:06
863,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:49:03.942014,2025-07-16 05:49:03
862,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:49:02.944479,2025-07-16 05:49:02
853,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:48:18.714693,2025-07-16 05:48:18
852,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:48:17.713704,2025-07-16 05:48:17
849,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:48:14.713211,2025-07-16 05:48:14
848,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:48:13.710675,2025-07-16 05:48:13
839,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:47:33.214956,2025-07-16 05:47:33
838,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:47:32.219184,2025-07-16 05:47:32
835,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:47:29.215893,2025-07-16 05:47:29
834,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:47:28.213237,2025-07-16 05:47:28
825,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:46:33.436625,2025-07-16 05:46:33
824,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:46:32.436868,2025-07-16 05:46:32
821,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:46:29.436347,2025-07-16 05:46:29
820,2025-07-16T05:43:17,Knoxville,US,23.39,24.24,94,1017.0,Clouds,broken clouds,0.89,274,75,10000,2025-07-16T05:46:28.443069,2025-07-16 05:46:28
871,2025-07-16T05:42:55,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:49:11.948891,2025-07-16 05:49:11
870,2025-07-16T05:42:55,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:49:10.945654,2025-07-16 05:49:10
857,2025-07-16T05:42:55,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:48:22.715442,2025-07-16 05:48:22
856,2025-07-16T05:42:55,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:48:21.714984,2025-07-16 05:48:21
843,2025-07-16T05:42:55,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:47:37.220372,2025-07-16 05:47:37
842,2025-07-16T05:42:55,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:47:36.227228,2025-07-16 05:47:36
829,2025-07-16T05:42:55,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:46:37.442813,2025-07-16 05:46:37
828,2025-07-16T05:42:55,St Louis,US,24.21,25.09,92,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:46:36.446343,2025-07-16 05:46:36
873,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:49:16.092548,2025-07-16 05:49:16
872,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:49:15.095713,2025-07-16 05:49:15
859,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:48:26.797179,2025-07-16 05:48:26
858,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:48:25.791233,2025-07-16 05:48:25
845,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:47:41.298415,2025-07-16 05:47:41
844,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:47:40.293291,2025-07-16 05:47:40
831,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:46:41.592378,2025-07-16 05:46:41
830,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:46:40.592142,2025-07-16 05:46:40
817,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:45:11.061109,2025-07-16 05:45:11
816,2025-07-16T05:42:38,Austin,US,27.08,30.12,82,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:45:10.069552,2025-07-16 05:45:10
813,2025-07-16T05:41:32,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:45:04.901879,2025-07-16 05:45:04
812,2025-07-16T05:41:32,Nashville,US,25.97,25.97,84,1015.0,Clouds,broken clouds,1.09,203,62,10000,2025-07-16T05:45:03.900868,2025-07-16 05:45:03
809,2025-07-16T05:41:05,Tokyo,JP,27.73,31.57,81,1015.0,Rain,light intensity shower rain,7.72,200,75,10000,2025-07-16T05:45:00.899582,2025-07-16 05:45:00
808,2025-07-16T05:41:05,Tokyo,JP,27.73,31.57,81,1015.0,Rain,light intensity shower rain,7.72,200,75,10000,2025-07-16T05:44:59.902513,2025-07-16 05:44:59
802,2025-07-16T05:31:08,St Louis,US,24.24,25.1,91,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:31:08.107438,2025-07-16 05:31:08
800,2025-07-16T05:30:24,Knoxville,US,23.92,24.82,94,1017.0,Mist,mist,0.0,0,20,9656,2025-07-16T05:31:05.970359,2025-07-16 05:31:05
798,2025-07-16T05:30:24,Knoxville,US,23.92,24.82,94,1017.0,Mist,mist,0.0,0,20,9656,2025-07-16T05:31:03.825379,2025-07-16 05:31:03
799,2025-07-16T05:30:04,Tokyo,JP,27.98,32.05,80,1015.0,Rain,light intensity shower rain,7.72,200,75,10000,2025-07-16T05:31:04.902144,2025-07-16 05:31:04
801,2025-07-16T05:29:00,Nashville,US,26.35,26.35,82,1015.0,Clouds,scattered clouds,2.06,170,40,10000,2025-07-16T05:31:07.034179,2025-07-16 05:31:07
794,2025-07-16T05:27:46,St Louis,US,24.49,25.37,91,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:27:47.834762,2025-07-16 05:27:47
793,2025-07-16T05:27:46,St Louis,US,24.49,25.37,91,1013.0,Clear,clear sky,1.54,170,0,10000,2025-07-16T05:27:46.842637,2025-07-16 05:27:46
803,2025-07-16T05:27:03,Austin,US,27.21,30.32,81,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:31:11.197709,2025-07-16 05:31:11
796,2025-07-16T05:27:03,Austin,US,27.21,30.32,81,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:27:51.981595,2025-07-16 05:27:51
795,2025-07-16T05:27:03,Austin,US,27.21,30.32,81,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:27:51.573282,2025-07-16 05:27:51
784,2025-07-16T05:27:00,Salt Lake City,US,26.13,26.13,34,1012.0,Clouds,overcast clouds,1.21,174,96,10000,2025-07-16T05:27:37.825877,2025-07-16 05:27:37
783,2025-07-16T05:27:00,Salt Lake City,US,26.13,26.13,34,1012.0,Clouds,overcast clouds,1.21,174,96,10000,2025-07-16T05:27:36.934674,2025-07-16 05:27:36
797,2025-07-16T05:26:43,Salt Lake City,US,26.13,26.13,34,1012.0,Clouds,overcast clouds,1.21,174,96,10000,2025-07-16T05:31:02.757431,2025-07-16 05:31:02
792,2025-07-16T05:26:28,Nashville,US,26.35,26.35,82,1015.0,Clouds,scattered clouds,2.06,170,40,10000,2025-07-16T05:27:45.830104,2025-07-16 05:27:45
791,2025-07-16T05:26:28,Nashville,US,26.35,26.35,82,1015.0,Clouds,scattered clouds,2.06,170,40,10000,2025-07-16T05:27:44.891258,2025-07-16 05:27:44
788,2025-07-16T05:26:12,Tokyo,JP,27.98,32.05,80,1014.0,Rain,light intensity shower rain,7.72,200,75,10000,2025-07-16T05:27:41.830509,2025-07-16 05:27:41
787,2025-07-16T05:26:12,Tokyo,JP,27.98,32.05,80,1014.0,Rain,light intensity shower rain,7.72,200,75,10000,2025-07-16T05:27:40.833824,2025-07-16 05:27:40
790,2025-07-16T05:25:22,Knoxville,US,24.4,25.27,91,1018.0,Mist,mist,0.0,0,20,9656,2025-07-16T05:27:43.829938,2025-07-16 05:27:43
789,2025-07-16T05:25:22,Knoxville,US,24.4,25.27,91,1018.0,Mist,mist,0.0,0,20,9656,2025-07-16T05:27:42.830437,2025-07-16 05:27:42
786,2025-07-16T05:25:22,Knoxville,US,24.4,25.27,91,1018.0,Mist,mist,0.0,0,20,9656,2025-07-16T05:27:39.829527,2025-07-16 05:27:39
785,2025-07-16T05:25:22,Knoxville,US,24.4,25.27,91,1018.0,Mist,mist,0.0,0,20,9656,2025-07-16T05:27:38.830224,2025-07-16 05:27:38
779,2025-07-16T04:58:16,Knoxville,US,23.79,24.65,93,1017.0,Clear,clear sky,0.0,0,0,10000,2025-07-16T05:00:55.327690,2025-07-16 05:00:55
777,2025-07-16T04:58:16,Knoxville,US,23.79,24.65,93,1017.0,Clear,clear sky,0.0,0,0,10000,2025-07-16T05:00:53.156336,2025-07-16 05:00:53
769,2025-07-16T04:58:16,Knoxville,US,23.79,24.65,93,1017.0,Clear,clear sky,0.0,0,0,10000,2025-07-16T04:58:21.687853,2025-07-16 04:58:21
768,2025-07-16T04:58:16,Knoxville,US,23.79,24.65,93,1017.0,Clear,clear sky,0.0,0,0,10000,2025-07-16T04:58:20.687969,2025-07-16 04:58:20
765,2025-07-16T04:58:16,Knoxville,US,23.79,24.65,93,1017.0,Clear,clear sky,0.0,0,0,10000,2025-07-16T04:58:17.683081,2025-07-16 04:58:17
764,2025-07-16T04:58:16,Knoxville,US,23.79,24.65,93,1017.0,Clear,clear sky,0.0,0,0,10000,2025-07-16T04:58:16.693488,2025-07-16 04:58:16
776,2025-07-16T04:58:14,Salt Lake City,US,25.99,25.99,34,1011.0,Clouds,overcast clouds,1.21,174,96,10000,2025-07-16T05:00:52.091755,2025-07-16 05:00:52
763,2025-07-16T04:58:14,Salt Lake City,US,25.99,25.99,34,1011.0,Clouds,overcast clouds,1.21,174,96,10000,2025-07-16T04:58:15.683101,2025-07-16 04:58:15
762,2025-07-16T04:58:14,Salt Lake City,US,25.99,25.99,34,1011.0,Clouds,overcast clouds,1.21,174,96,10000,2025-07-16T04:58:14.849924,2025-07-16 04:58:14
781,2025-07-16T04:56:04,St Louis,US,24.91,25.75,88,1013.0,Clear,clear sky,0.45,307,0,10000,2025-07-16T05:00:57.494223,2025-07-16 05:00:57
773,2025-07-16T04:56:04,St Louis,US,24.91,25.75,88,1013.0,Clear,clear sky,0.45,307,0,10000,2025-07-16T04:58:25.689412,2025-07-16 04:58:25
772,2025-07-16T04:56:04,St Louis,US,24.91,25.75,88,1013.0,Clear,clear sky,0.45,307,0,10000,2025-07-16T04:58:24.690316,2025-07-16 04:58:24
780,2025-07-16T04:55:31,Nashville,US,26.16,26.16,83,1015.0,Clouds,broken clouds,0.86,181,62,10000,2025-07-16T05:00:56.413437,2025-07-16 05:00:56
771,2025-07-16T04:55:31,Nashville,US,26.16,26.16,83,1015.0,Clouds,broken clouds,0.86,181,62,10000,2025-07-16T04:58:23.688440,2025-07-16 04:58:23
770,2025-07-16T04:55:31,Nashville,US,26.16,26.16,83,1015.0,Clouds,broken clouds,0.86,181,62,10000,2025-07-16T04:58:22.690431,2025-07-16 04:58:22
778,2025-07-16T04:55:00,Tokyo,JP,27.11,30.61,86,1014.0,Mist,mist,10.29,190,75,3500,2025-07-16T05:00:54.234845,2025-07-16 05:00:54
767,2025-07-16T04:55:00,Tokyo,JP,27.11,30.61,86,1014.0,Mist,mist,10.29,190,75,3500,2025-07-16T04:58:19.683284,2025-07-16 04:58:19
766,2025-07-16T04:55:00,Tokyo,JP,27.11,30.61,86,1014.0,Mist,mist,10.29,190,75,3500,2025-07-16T04:58:18.684808,2025-07-16 04:58:18
782,2025-07-16T04:54:15,Austin,US,27.73,31.3,79,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T05:01:00.591472,2025-07-16 05:01:00
775,2025-07-16T04:54:15,Austin,US,27.73,31.3,79,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T04:58:29.763091,2025-07-16 04:58:29
774,2025-07-16T04:54:15,Austin,US,27.73,31.3,79,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T04:58:28.760836,2025-07-16 04:58:28
757,2025-07-16T04:45:06,Nashville,US,26.15,26.15,83,1016.0,Clouds,broken clouds,0.86,181,62,10000,2025-07-16T04:49:11.051139,2025-07-16 04:49:11
756,2025-07-16T04:45:06,Nashville,US,26.15,26.15,83,1016.0,Clouds,broken clouds,0.86,181,62,10000,2025-07-16T04:49:10.049241,2025-07-16 04:49:10
743,2025-07-16T04:45:06,Nashville,US,26.15,26.15,83,1016.0,Clouds,broken clouds,0.86,181,62,10000,2025-07-16T04:45:07.637655,2025-07-16 04:45:07
742,2025-07-16T04:45:06,Nashville,US,26.15,26.15,83,1016.0,Clouds,broken clouds,0.86,181,62,10000,2025-07-16T04:45:06.642097,2025-07-16 04:45:06
755,2025-07-16T04:44:47,Knoxville,US,24.08,24.97,93,1017.0,Clouds,scattered clouds,0.0,0,40,10000,2025-07-16T04:49:09.048934,2025-07-16 04:49:09
754,2025-07-16T04:44:47,Knoxville,US,24.08,24.97,93,1017.0,Clouds,scattered clouds,0.0,0,40,10000,2025-07-16T04:49:08.046892,2025-07-16 04:49:08
751,2025-07-16T04:44:47,Knoxville,US,24.08,24.97,93,1017.0,Clouds,scattered clouds,0.0,0,40,10000,2025-07-16T04:49:05.047137,2025-07-16 04:49:05
750,2025-07-16T04:44:47,Knoxville,US,24.08,24.97,93,1017.0,Clouds,scattered clouds,0.0,0,40,10000,2025-07-16T04:49:04.045636,2025-07-16 04:49:04
741,2025-07-16T04:44:47,Knoxville,US,24.08,24.97,93,1017.0,Clouds,scattered clouds,0.0,0,40,10000,2025-07-16T04:45:05.639067,2025-07-16 04:45:05
740,2025-07-16T04:44:47,Knoxville,US,24.08,24.97,93,1017.0,Clouds,scattered clouds,0.0,0,40,10000,2025-07-16T04:45:04.637128,2025-07-16 04:45:04
737,2025-07-16T04:44:47,Knoxville,US,24.08,24.97,93,1017.0,Clouds,scattered clouds,0.0,0,40,10000,2025-07-16T04:45:01.637506,2025-07-16 04:45:01
736,2025-07-16T04:44:47,Knoxville,US,24.08,24.97,93,1017.0,Clouds,scattered clouds,0.0,0,40,10000,2025-07-16T04:45:00.638401,2025-07-16 04:45:00
761,2025-07-16T04:43:50,Austin,US,27.81,31.49,79,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T04:49:17.200595,2025-07-16 04:49:17
760,2025-07-16T04:43:50,Austin,US,27.81,31.49,79,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T04:49:16.195312,2025-07-16 04:49:16
747,2025-07-16T04:43:50,Austin,US,27.81,31.49,79,1015.0,Clear,clear sky,4.63,160,0,10000,2025-07-16T04:45:13.795244,2025-07-16 04:45:13
